id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,status,default_profile_image,has_extended_profile,name,bot
210867209,210867209,JRNoblin,"Long Beach, CA",I am not always flip and sarcastic.  Sometimes I have to sleep.,None,4623,4882,70,11/1/2010 16:46,75051,FALSE,33330,en,TRUE,,FALSE,FALSE,Rob Noblin,0
2335907516,2335907516,Ann_Kimberlyyy,,love God. love people,None,569,574,1,2/10/2014 1:34,5230,FALSE,1221,en,TRUE,,FALSE,TRUE,KimberlyAnnðŸŒ¼,0
8710132,8710132,bmf,New Lemuria,Easy to please. Hard to impress. Retweets of cute lemur pictures may be considered an endorsement of adorable primates and their antics.,http://t.co/7hMRocRR10,9986,2028,793,9/6/2007 23:07,4585,FALSE,29579,en,FALSE,,FALSE,TRUE,Mike Lemur,0
15182141,15182141,antoinewilson,O.J.'s old nabe,"Author of novels PANORAMA CITY and THE INTERLOPER. Also, photog behind SLOW PAPARAZZO. And aka Gandhi Rockefeller. Stories in A Public Space, Paris Review, etc.",https://t.co/2soHMocAyw,2926,1193,108,6/20/2008 17:30,5498,TRUE,16616,en,FALSE,,FALSE,TRUE,Antoine Wilson,0
42519612,42519612,FloydMayweather,"Las Vegas, NV",,None,7221450,512,14708,5/26/2009 0:08,781,TRUE,7518,en,FALSE,,FALSE,FALSE,Floyd Mayweather,0
18022904,18022904,matisyahu,,"""UNDERCURRENT"" is available for pre sale! Link below is for package deals!!",https://t.co/m9fieRNtgN,1740567,30,5953,12/10/2008 16:29,935,TRUE,7048,en,FALSE,,FALSE,FALSE,Matisyahu,0
29739553,29739553,VictoriaCoren,London,"writer, broadcaster and poker player",None,354874,376,3395,4/8/2009 15:27,32,TRUE,27206,en,FALSE,,FALSE,FALSE,Victoria Coren M.,0
313296181,313296181,EricDRieth,Some where on Earth,"Singer songwriter. Musician. Never give up and follow your dreams. Adventurer, Film Producer and board sport enthusiast. Snapchat: ericriethson IG: ericdrieth",https://t.co/YJqNYgOYuk,1471,4714,2,6/8/2011 12:54,499,FALSE,1775,en,FALSE,,FALSE,TRUE,Eric Rieth (AFCo),0
249004971,249004971,wanderfukt,spaace,we start out so cute in our baby pictures | a boy without a job | nimbus 2000,https://t.co/vNy18kI4F2,204,576,13,2/8/2011 4:38,46944,FALSE,15688,en,FALSE,,FALSE,FALSE,Tim Garrett,0
17453527,17453527,toddbarry,New York City ,"THE CROWD WORK TOUR on @NETFLIX or $5 https://t.co/a0Zz1htkXY. New book, THANK YOU FOR COMING TO HATTIESBURG https://t.co/POO243Nw72 Also, @ToddBarryPdcast",https://t.co/VWTMlBid19,300386,794,4890,11/17/2008 23:32,4262,TRUE,21762,en,FALSE,,FALSE,FALSE,Todd Barry,0
359456836,359456836,FilosofiaMetal,Tanelorn,O Twitter oficial do Blog Filosofia Metal!! A Ãºnica forma de que os posts nÃ£o sejam longos e entediantes ;),http://t.co/7D7xTKYHQ6,1406,1587,26,8/21/2011 16:34,2,FALSE,728,pt,FALSE,,FALSE,FALSE,Filosofia Metal,0
140895474,140895474,prd6001,Hyderabad-India,An Average!!,None,123,448,0,5/6/2010 16:55,16,FALSE,254,en,FALSE,,FALSE,FALSE,PRDinesh,0
5248441,5248441,AlisonSudol,NY- London,"Donâ€™t worry about cool, make your own uncool. Make your own, your own world. Sol LeWitt -- Eva Hesse -- us.",http://t.co/HQeMAPUf3U,1873137,888,5749,4/19/2007 17:05,833,TRUE,8296,en,FALSE,,FALSE,TRUE,Alison Sudol,0
24447643,24447643,eddieizzard,Earth,"I'm a British European, think like an American & born in an Arabic country. I've run a few marathons & have performed my show now in 44 countries in 4 languages",https://t.co/Yu59Tb0dwD,4695926,620,27687,3/14/2009 23:13,31,TRUE,7928,en,FALSE,,FALSE,FALSE,Eddie Izzard,0
16498230,16498230,IAMtheCOMMODORE,Lost Angeles,just trying to be better at life. @elizabethpro is my best half.,http://t.co/55kYZ5NPF8,29884,431,968,9/28/2008 13:46,704,TRUE,10347,en,FALSE,,FALSE,FALSE,andrew lee schmidt,0
64554611,64554611,kaiiyyma,In the +254,,None,1009,427,8,8/10/2009 23:46,14,FALSE,3010,en,FALSE,,FALSE,FALSE,kaima mwiti,0
430391901,430391901,huskerzach6,"Lincoln, NE",UNL,None,568,260,1,12/7/2011 3:34,2945,FALSE,1003,en,TRUE,,FALSE,FALSE,Zach Kopystynsky,0
24967668,24967668,lala,Insta: @lala Snapchat: lala,Thanks for the love! Its appreciated and always needed! LOVE YOU!! â¤â¤â¤,https://t.co/qIumcbkl13,4181997,946,9041,3/17/2009 22:17,4,TRUE,26541,en,FALSE,,FALSE,FALSE,LA LA,0
2461916802,2461916802,sarahmaibach,"Manhattan, NY",Runs programs at NYU Entrepreneurial Institute.,None,34,73,0,4/24/2014 16:47,177,FALSE,40,en,TRUE,,FALSE,FALSE,Sarah Maibach,0
46032184,46032184,jaybirdsatx,"Alamo Heights, TX","Art investor, top eBay collectibles seller, antiques appraiser/expert in the field, small business entrepreneur, and raconteur.",None,187,1880,0,6/10/2009 4:00,218,FALSE,281,en,FALSE,,FALSE,TRUE,Jon Jay Mendlovitz,0
61559439,61559439,nvidia,"Santa Clara, CA",The official handle for NVIDIA. Blog: https://t.co/ohDSqeDJ1D Support: https://t.co/DAKuuuZIg5 All NVIDIA Social Media: https://t.co/0MNNrxXnKC,http://t.co/SjzHg85NVX,1194158,1621,5173,7/30/2009 18:25,2486,TRUE,9312,en,FALSE,,FALSE,FALSE,NVIDIA,0
24325547,24325547,nickcarter,,Backstreet Boy. #Dead7 #BSBVegas tickets on sale now,https://t.co/jKf8N62xdF,624159,1579,6758,3/14/2009 4:06,4959,TRUE,11258,en,FALSE,,FALSE,FALSE,Nick Carter,0
8453452,8453452,GuyKawasaki,"Silicon Valley, California",Mantra: I empower people. Chief evangelist of @Canva https://t.co/7AwtiXC7jr. Author of thirteen books. Former chief evangelist of Apple.,http://t.co/4fSGP0b12Y,1500419,259,40767,8/27/2007 3:36,853,TRUE,167024,en,FALSE,,FALSE,FALSE,Guy Kawasaki,0
8.26E+17,8.26E+17,PokemonGo100IV,,Reporting the locations of rare Pokemon with 100% IV. and more Donate at https://t.co/ml2D8uzivL to support the feed.,https://t.co/ml2D8uzivL,4733,178,30,1/31/2017 15:55,3491,FALSE,12639,en,TRUE,,FALSE,FALSE,Pokemon Go 100 IV,0
28475328,28475328,Taydizm,International,,None,13065,3176,246,4/3/2009 1:55,1318,TRUE,9557,en,FALSE,,FALSE,FALSE,TayDizm,0
326119501,326119501,ShaneWallCTO,"Palo Alto, CA","@HP CTO, Global Head @HPLabs. Technology #futurist, passionate leader focused on #BlendedReality, #cybersecurity, #3Dprinting, #drones, photography & travel",https://t.co/kOYgft1EXP,17527,12419,739,6/29/2011 12:08,2103,TRUE,2946,en,TRUE,,FALSE,FALSE,Shane Wall,0
4213363941,4213363941,warfried,,Maroon 5,None,122,137,0,11/17/2015 22:52,6076,FALSE,99,en,TRUE,,FALSE,TRUE,Casandra Warfield,0
2199214622,2199214622,leap2drive,Malton,"DVSA Fleet Trainer. RoSPA Diploma Advanced Driving Instructor-Distinction, IAM RoadSmart Masters-Distinction. DIAmond Elite Specal Test. Taxi Driver Assessor.",http://t.co/tlTp1YErCo,336,3137,1,11/17/2013 9:13,1314,FALSE,1144,en,FALSE,,FALSE,FALSE,Driver Trainer,0
16523953,16523953,Babylonian,"San Francisco, CA",cheeto champ,https://t.co/YROjaN82Ia,65493,601,601,9/30/2008 4:48,96160,TRUE,66416,en,FALSE,,FALSE,TRUE,Nick Robinson,0
112093150,112093150,bartjstein,NYC,Co-Founder & CEO of Project Madison. Previously founded Stamped (acquired by Yahoo). Tried to write a screenplay once.,None,1336,171,50,2/7/2010 7:21,48,FALSE,527,en,TRUE,,FALSE,FALSE,Bart Stein,0
20086998,20086998,MarielHemingway,Los Angeles California,Present.Bold.LAUGHTER.PLAY.Making healthy choices so I can be my best self. @RunningWNature @RunningFromCrzy @UMatterDontQuit,http://t.co/i0zlHsC1xM,435474,2339,4654,2/4/2009 20:07,574,TRUE,27159,en,FALSE,,FALSE,FALSE,Mariel Hemingway,0
15649433,15649433,TravelGov,"Washington, DC, USA",Official Twitter for U.S. Department of State Bureau of Consular Affairs.,http://t.co/xJDfcCCRJw,552629,510,7915,7/29/2008 18:38,967,TRUE,11673,en,FALSE,,FALSE,FALSE,Travel - State Dept,0
813132084,813132084,AndyFouche,"Palo Alto, CA",Head of Communications at @Arubin stealth startup. My views are mine and sometimes yours. @magicleap @nike @microsoft @starbucks; @tamu @utaustin,None,1070,410,42,9/9/2012 13:30,1331,FALSE,575,en,FALSE,,FALSE,FALSE,Andy FouchÃ©,0
7.63E+17,7.63E+17,am_i_sam98,,The machine's broken,None,108,388,0,8/9/2016 1:56,351,FALSE,142,en,TRUE,,FALSE,TRUE,Sam Williamson,0
467135342,467135342,LeblancDidi,Belgium,"Hello, I am African and Indian, Artist, Pub, Design, Culture. Deco, Drawings, theater, Movie,  ðŸ˜ðŸ±ðŸ¶ðŸ¯ðŸ‘“ðŸ‘”ðŸ‘žðŸŽ®âœï¸ðŸŽ¨ðŸ¨ðŸ°ðŸŽ¨ðŸ¨ðŸ«ðŸ©ðŸªðŸ¹ðŸðŸŽ¯ðŸŽ³ðŸ€ðŸâš½ï¸ðŸŽ§ðŸŽ¼ðŸŽ¶ðŸŽ¹ðŸ“¸ðŸ“»ðŸŽžðŸŽŠ...",None,222,4132,2,1/18/2012 4:41,409,FALSE,87,fr,FALSE,,FALSE,TRUE,Reâ™‘Rhymeâ™‰ï¸â™Žï¸ðŸŽ§ðŸ™ŒðŸŒŠðŸ¹,0
17004618,17004618,NickKristof,Everywhere,"Oregon farmboy turned NY Times columnist, co-author of Half the Sky & @APathAppears, https://t.co/bcxQaJ7Po4         https://t.co/Bw42D7ya1b",https://t.co/CO7uxBqpWU,2057516,1464,24048,10/27/2008 19:14,57,TRUE,30572,en,FALSE,,FALSE,FALSE,Nicholas Kristof,0
8.34E+17,8.34E+17,BenBoutcherWest,"City of London, London","Working for Mobility Solutions Bosch to prove and implement technology that meets and enhances our mobility needs, for a smarter, cleaner, more efficient city",None,44,196,1,2/20/2017 15:56,34,FALSE,11,en,TRUE,,FALSE,TRUE,Ben Boutcher-West,0
126358470,126358470,jteposte,"Yuma, AZ","News Photojournalist since July 1998 Have worked for KYMA, KSWT, KECY, KTTI (radio) and City of Yuma.",None,110,97,1,3/25/2010 16:17,80,FALSE,424,en,FALSE,,FALSE,TRUE,Joe Teposte,0
58345619,58345619,MASHAgindler,New York City,"@NYCgov Mayor's Office of Digital Strategy, @UniofOxford alum, older sister, e-mail artist. I've never met a project I didn't like. This is my personal account.",None,633,841,25,7/20/2009 1:11,809,FALSE,1378,en,FALSE,,FALSE,FALSE,MASHA,0
3249981810,3249981810,HANAHliving,,Ancient Wisdom for Modern Living,https://t.co/PnXQa7cGKk,287,549,13,6/19/2015 19:37,132,FALSE,366,en,FALSE,,FALSE,FALSE,HANAH,0
223532527,223532527,IsaaahCarolina,,,None,21,94,0,12/6/2010 17:12,0,FALSE,10,es,FALSE,,FALSE,FALSE,Isabela carolina,0
113527917,113527917,DrJamesCDobson,"Colorado Springs, CO","Dr. James Dobson provides sound biblical advice on Christian marriages, families and parenting through the ministry of Family Talk's radio program.",http://t.co/LhOHRAosfh,50105,4309,560,2/12/2010 3:03,375,FALSE,9312,en,FALSE,,FALSE,FALSE,Dr. James Dobson,0
247859240,247859240,Gomidedany,,,None,31,73,0,2/5/2011 18:34,1,FALSE,1240,en,FALSE,,FALSE,FALSE,Dany Gomide,0
24529179,24529179,MattBennett,Los Angeles,It's life and life only. Terminal Cases is out NOW https://t.co/jDRGHDrAbt,https://t.co/R0zJoW0PeY,832966,840,1370,3/15/2009 14:23,1882,TRUE,6681,en,FALSE,,FALSE,FALSE,Matt Bennett?,0
2164140715,2164140715,ChanceSalisbur1,"Lake Elsinore, CA",,http://t.co/F3fLcf5sH7,8,26,0,10/30/2013 5:15,6,FALSE,41,en,TRUE,,FALSE,FALSE,Brad Salisbury,0
8622212,8622212,cindygallop,New York City,I like to blow shit up. I am the Michael Bay of business.,https://t.co/UwE35kV9Hg,55440,986,2609,9/3/2007 11:51,29967,TRUE,124602,en,FALSE,,FALSE,TRUE,Cindy Gallop,0
813132084,813132084,AndyFouche,"Palo Alto, CA",Head of Communications at @Arubin stealth startup. My views are mine and sometimes yours. @magicleap @nike @microsoft @starbucks; @tamu @utaustin,None,1070,410,42,9/9/2012 13:30,1331,FALSE,575,en,FALSE,,FALSE,FALSE,Andy FouchÃ©,0
7.63E+17,7.63E+17,am_i_sam98,,The machine's broken,None,108,388,0,8/9/2016 1:56,351,FALSE,142,en,TRUE,,FALSE,TRUE,Sam Williamson,0
467135342,467135342,LeblancDidi,Belgium,"Hello, I am African and Indian, Artist, Pub, Design, Culture. Deco, Drawings, theater, Movie,  ðŸ˜ðŸ±ðŸ¶ðŸ¯ðŸ‘“ðŸ‘”ðŸ‘žðŸŽ®âœï¸ðŸŽ¨ðŸ¨ðŸ°ðŸŽ¨ðŸ¨ðŸ«ðŸ©ðŸªðŸ¹ðŸðŸŽ¯ðŸŽ³ðŸ€ðŸâš½ï¸ðŸŽ§ðŸŽ¼ðŸŽ¶ðŸŽ¹ðŸ“¸ðŸ“»ðŸŽžðŸŽŠ...",None,222,4132,2,1/18/2012 4:41,409,FALSE,87,fr,FALSE,,FALSE,TRUE,Reâ™‘Rhymeâ™‰ï¸â™Žï¸ðŸŽ§ðŸ™ŒðŸŒŠðŸ¹,0
17004618,17004618,NickKristof,Everywhere,"Oregon farmboy turned NY Times columnist, co-author of Half the Sky & @APathAppears, https://t.co/bcxQaJ7Po4         https://t.co/Bw42D7ya1b",https://t.co/CO7uxBqpWU,2057518,1464,24049,10/27/2008 19:14,57,TRUE,30572,en,FALSE,,FALSE,FALSE,Nicholas Kristof,0
8.34E+17,8.34E+17,BenBoutcherWest,"City of London, London","Working for Mobility Solutions Bosch to prove and implement technology that meets and enhances our mobility needs, for a smarter, cleaner, more efficient city",None,44,196,1,2/20/2017 15:56,34,FALSE,11,en,TRUE,,FALSE,TRUE,Ben Boutcher-West,0
126358470,126358470,jteposte,"Yuma, AZ","News Photojournalist since July 1998 Have worked for KYMA, KSWT, KECY, KTTI (radio) and City of Yuma.",None,110,97,1,3/25/2010 16:17,80,FALSE,424,en,FALSE,,FALSE,TRUE,Joe Teposte,0
58345619,58345619,MASHAgindler,New York City,"@NYCgov Mayor's Office of Digital Strategy, @UniofOxford alum, older sister, e-mail artist. I've never met a project I didn't like. This is my personal account.",None,633,841,25,7/20/2009 1:11,809,FALSE,1378,en,FALSE,,FALSE,FALSE,MASHA,0
3249981810,3249981810,HANAHliving,,Ancient Wisdom for Modern Living,https://t.co/PnXQa7cGKk,287,549,13,6/19/2015 19:37,132,FALSE,366,en,FALSE,,FALSE,FALSE,HANAH,0
223532527,223532527,IsaaahCarolina,,,None,21,94,0,12/6/2010 17:12,0,FALSE,10,es,FALSE,,FALSE,FALSE,Isabela carolina,0
113527917,113527917,DrJamesCDobson,"Colorado Springs, CO","Dr. James Dobson provides sound biblical advice on Christian marriages, families and parenting through the ministry of Family Talk's radio program.",http://t.co/LhOHRAosfh,50105,4309,560,2/12/2010 3:03,375,FALSE,9312,en,FALSE,,FALSE,FALSE,Dr. James Dobson,0
247859240,247859240,Gomidedany,,,None,31,73,0,2/5/2011 18:34,1,FALSE,1240,en,FALSE,,FALSE,FALSE,Dany Gomide,0
24529179,24529179,MattBennett,Los Angeles,It's life and life only. Terminal Cases is out NOW https://t.co/jDRGHDrAbt,https://t.co/R0zJoW0PeY,832966,840,1370,3/15/2009 14:23,1882,TRUE,6681,en,FALSE,,FALSE,FALSE,Matt Bennett?,0
2164140715,2164140715,ChanceSalisbur1,"Lake Elsinore, CA",,http://t.co/F3fLcf5sH7,8,26,0,10/30/2013 5:15,6,FALSE,41,en,TRUE,,FALSE,FALSE,Brad Salisbury,0
8622212,8622212,cindygallop,New York City,I like to blow shit up. I am the Michael Bay of business.,https://t.co/UwE35kV9Hg,55440,986,2609,9/3/2007 11:51,29967,TRUE,124602,en,FALSE,,FALSE,TRUE,Cindy Gallop,0
49488784,49488784,AntonioPizzonia,Brazil,"Ex-piloto de F1. Atualmente Stock Car e AutoGp.. Triatleta amador, pai.. IRONMAN!! / 4 wheels and a steering wheel...Racing driver, amateur triathlete, IRONMAN!",http://t.co/Yw6bn6sRv0,310093,475,2037,6/22/2009 1:10,977,TRUE,29043,en,FALSE,,FALSE,FALSE,Antonio Pizzonia,0
94202888,94202888,ang3538,Campinas-SP,,http://t.co/1gzN6EGpkN,32,97,0,12/2/2009 23:26,0,FALSE,56,en,FALSE,,FALSE,FALSE,Angelo Romero,0
44434508,44434508,justbrad23,,maracas at @thirdeyeblind,None,13879,303,247,6/3/2009 19:29,20888,TRUE,2969,en,FALSE,,FALSE,FALSE,Brad Hargreaves,0
18129412,18129412,CeliaVee,Carmen Sandiego's Hat,"Nothing witty to say the least. I try to write funny things, I work for a billion dollar fruit stand, and more please is always the correct answer.",None,209,533,1,12/15/2008 3:27,146,FALSE,2274,en,FALSE,,FALSE,FALSE,Celia Gabel V.,0
310195130,310195130,_breadward,,(Stressed) MSCS Student @ DLSU | Interests involve machine learning + natural langauge processing | Collecting data now via https://t.co/jUSxj45GXo,https://t.co/jUSxj45GXo,319,385,7,6/3/2011 10:30,653,FALSE,669,en,FALSE,,FALSE,FALSE,Ed Tighe,0
16305330,16305330,margaretcho,"Hollywood, Los Angeles",https://t.co/fsD6D6yAdB,https://t.co/bNPKFozA7o,475647,102540,8502,9/16/2008 1:52,49000,TRUE,28182,en,FALSE,,FALSE,FALSE,Margaret Cho,0
138205293,138205293,Kallan10,SÃ£o Paulo,,None,55,53,0,4/28/2010 22:46,0,FALSE,43,en,FALSE,,FALSE,FALSE,Abner Kalan Veiga,0
2295117980,2295117980,SunLooksDown,"New York, NY",,https://t.co/bIvKRRQ8Ey,208,685,1,1/16/2014 22:45,137,FALSE,870,en,FALSE,,FALSE,FALSE,Sun Looks Down,0
43969852,43969852,Buckcherry,"Los Angeles, CA",The Official Buckcherry Twitter Page,https://t.co/zQaPstajBo,108561,137,1446,6/1/2009 20:52,612,TRUE,5518,en,FALSE,,FALSE,FALSE,Buckcherry,0
34507480,34507480,ArianaGrande,Honeymoon Ã£ve. ,dangerous woman,https://t.co/3OmQamGXyb,45235416,65912,52993,4/23/2009 2:56,32211,TRUE,40110,en,FALSE,,FALSE,FALSE,Ariana Grande,0
3951869597,3951869597,IamSamOrtmann,"Maryland, USA","Eh, Who Really Cares?",None,61,503,1,10/14/2015 2:24,1020,FALSE,647,en,FALSE,,FALSE,TRUE,A Friend For You,0
10798802,10798802,amandapalmer,hunting utopia. ,performer. song & book-writer. love-lover. rule-hater. piano/ukulele-slayer. patron-supported. all queries: management@amandapalmer.net,https://t.co/ZDCGP3ipRk,1145919,741,11581,12/3/2007 1:27,714,TRUE,89412,en,FALSE,,FALSE,FALSE,Amanda Palmer,0
1415791555,1415791555,NYCFC,New York City,The official Twitter account of New York City FC. For tickets and supporter services follow @NYCFCHelp. #NYCFC #WeAreOne,https://t.co/HiqgZJOEmn,331196,6394,2011,5/9/2013 15:24,16483,TRUE,20063,en,FALSE,,FALSE,FALSE,New York City FC,0
18791763,18791763,KarlRove,"Washington, D.C.","Former Deputy Chief of Staff to President George W. Bush, Author of NYT bestseller, Courage & Consequence, and new book, The Triumph of William McKinley",http://t.co/3Cc2T9X2q0,684439,142489,14108,1/9/2009 4:12,153,TRUE,8689,en,FALSE,,FALSE,FALSE,Karl Rove,0
375150330,375150330,pampamela_,marilia sp,http://t.co/YfHoThSDVQ...,None,89,330,2,9/17/2011 15:59,3,FALSE,498,pt,FALSE,,FALSE,FALSE,Pamela Oliveira,0
189703663,189703663,appletonsfinest,,,None,37,654,0,9/12/2010 0:37,79,FALSE,169,en,TRUE,,FALSE,FALSE,Lance Reschke,0
25655004,25655004,superdaniela,nyc,Just me and my big mouth. I usually order the whole dessert menu. @Eater,None,3850,811,147,3/21/2009 8:22,13606,FALSE,10034,en,FALSE,,FALSE,TRUE,Daniela Galarza,0
68892218,68892218,ChristineCC14,"Staten Island, NY",#MakeAmericaGreatAgain #Trump2016 #BuildTheWall #AmericaFirst #BlueLivesMatter #AllLivesMatter #AlwaysTrump #CrookedHillary #StillWithTrump #DrainTheSwamp,None,1430,1315,37,8/26/2009 3:36,11767,FALSE,15200,en,TRUE,,FALSE,TRUE,Deplorable in NYC,0
8.07E+17,8.07E+17,resprana,"New York, NY",Creating the first Wearable Air Filter to help the world breathe beauti(fully).,https://t.co/3qn7n02DN9,18,59,0,12/8/2016 17:59,24,FALSE,46,en,FALSE,,FALSE,FALSE,Resprana,0
216939636,216939636,AndrewYNg,"Palo Alto, CA","Co-Founder of Coursera; Stanford CS adjunct faculty. Former head of Baidu AI Group/Google Brain. #ai #machinelearning, #deeplearning #MOOCs",https://t.co/XidcMETENd,122861,243,3107,11/18/2010 3:39,353,TRUE,900,en,FALSE,,FALSE,TRUE,Andrew Ng,0
110885805,110885805,LucasQuental,,...,http://t.co/n5kyIKRJ,94,52,0,2/3/2010 2:53,1,FALSE,2510,pt,FALSE,,FALSE,FALSE,Lucas Quental,0
54555320,54555320,DelftUniversity,"Delft, the Netherlands",To make a significant contribution towards a sustainable society for the 21st century through world-class research and education with economic and social value,http://t.co/q9eJvMQtDT,13289,951,259,7/7/2009 14:06,63,FALSE,2723,en,TRUE,,FALSE,FALSE,Delft University,0
219617448,219617448,SushmaSwaraj,"New Delhi, India ",Minister of External affairs,None,7844024,0,5575,11/25/2010 11:10,7,TRUE,5061,en,FALSE,,FALSE,TRUE,Sushma Swaraj,0
208815996,208815996,PequenoRabisco,,,None,59,50,1,10/28/2010 0:28,0,FALSE,103,en,FALSE,,FALSE,FALSE,Untitled,0
50325797,50325797,chucktodd,"Washington, DC","Moderator of @meetthepress and @nbcnews political director; Covering politics since '92; And, yes, I tweet about sports too.",http://t.co/x2FeYOW3Fi,1534044,1734,15692,6/24/2009 14:53,80,TRUE,46395,en,FALSE,,FALSE,FALSE,Chuck Todd,0
2911000602,2911000602,SDhawan25,India,Opening batsman of the Indian Cricket Team and the Hyderabad Sunrisers. My family and Cricket are the two most important things in my life.,https://t.co/vnlCSyAdsM,500609,57,372,11/26/2014 15:03,79,TRUE,507,en,TRUE,,FALSE,FALSE,Shikhar Dhawan,0
243802867,243802867,cabearzotti,Brasil ,,None,76,78,0,1/27/2011 21:08,56,FALSE,2926,pt,FALSE,,FALSE,FALSE,ca bearzotti,0
52529896,52529896,ColinCowherd,,Host of The Herd 9-12 on @FS1 & @IHeartradio. SiriusXM ch 83. The Herd podcast on @iTunes. Co Host of @SFY. NYT Best Seller and Sundays on FOX NFL Kickoff.,https://t.co/VFPGaWIK8X,1219530,951,9243,6/30/2009 21:38,51,TRUE,17328,en,FALSE,,FALSE,FALSE,Colin Cowherd,0
56631494,56631494,shahidkapoor,,"Actor, Dreamer, Lover, Believer .",https://t.co/i0eyn68kVF,9991611,102,14277,7/14/2009 6:58,506,TRUE,6373,en,FALSE,,FALSE,FALSE,Shahid Kapoor,0
14573900,14573900,ManCity,Etihad Stadium,The official Manchester City Twitter account | Supporter Services âž¡ï¸ @ManCityHelp | Snapchat ðŸ‘» mancityofficial,https://t.co/8B0sJYpKM7,4244261,55231,12264,4/28/2008 19:28,7589,TRUE,100833,en,FALSE,,FALSE,FALSE,Manchester City,0
50722668,50722668,randhindi,"Paris, France",Entrepreneur & Data Scientist. Founder @snips. I do #AI and #privacy stuff. https://t.co/KYKZP0QTF6 | https://t.co/7EOLn7brcF,https://t.co/JyS2hhDrRM,8547,2791,458,6/25/2009 18:20,3832,TRUE,2227,en,FALSE,,FALSE,TRUE,Rand Hindi,0
52551600,52551600,JimCarrey,Los Angeles,Actor Jim Carrey!,http://t.co/QV8mWUp1zo,15584359,1,58285,6/30/2009 22:58,9,TRUE,4190,en,FALSE,,FALSE,FALSE,Jim Carrey,0
34428380,34428380,schzimmydeanie,where am i not?,give me food...insta ---@JERM_beats,http://t.co/K0RwfZGB1B,344683,192,5210,4/22/2009 22:44,18,TRUE,5785,en,FALSE,,FALSE,FALSE,Jeremy Davis,0
18217624,18217624,MicheleBachmann,,"Wife, mom, foster mom, former tax attorney, small business owner, former Congresswoman.",http://t.co/qvLY2AsfNn,272740,3046,6715,12/18/2008 16:10,202,TRUE,4283,en,FALSE,,FALSE,FALSE,Michele Bachmann,0
14109613,14109613,JuliaAllison,"San Francisco, CA",Journalist. Public Speaker. Former TV Personality. Social Alchemist. Lover. Dancer. Rebel. Friend.,http://t.co/fMyvZxS1N6,126391,368,1031,3/9/2008 21:39,887,TRUE,14634,en,FALSE,,FALSE,TRUE,Julia Allison,0
344634424,344634424,RafaelNadal,Manacor,Tennis player.,http://t.co/BiwLj0th4U,12260630,78,22821,7/29/2011 10:44,16,TRUE,2419,es,FALSE,,FALSE,FALSE,Rafa Nadal,0
412319130,412319130,ChrisGLogan,"Burlington, ON","husband, dad,cinematographer, runner, car nut + film nerd.",http://t.co/mk3IE7r8Xr,84,167,2,11/14/2011 14:50,148,FALSE,144,en,FALSE,,FALSE,FALSE,Christopher Logan,0
20649815,20649815,BlakePlock,"Baltimore, Maryland","President and CEO at Yet Analytics, Inc.",http://t.co/zQpEN9pqvh,20988,2819,1574,2/12/2009 2:54,1744,FALSE,13271,en,FALSE,,FALSE,FALSE,Shelly Blake-Plock,0
22945797,22945797,afghanraiders,"San Francisco, CA","Mikey, Beans & Drew",http://t.co/Q0tUhA6cFA,2238,591,74,3/5/2009 17:14,8,TRUE,1248,en,FALSE,,FALSE,FALSE,AFGHAN RAIDERS,0
195398132,195398132,cristian_web,Brasil/Campinas/SP,,http://t.co/gjr2ZFESeV,15,9,0,9/26/2010 16:11,0,FALSE,2,es,FALSE,,TRUE,FALSE,@#%cristian%$#@,0
13637012,13637012,stacymartinet,nyc,Head of Marketing Strategy @Adobe. PresElect @nywici. @mashable & @nytimes alumni. Fan of the West Wing & hobbies that involve gravity. I think fish are funny.,None,13844,1782,854,2/18/2008 19:07,1311,FALSE,10425,en,FALSE,,FALSE,FALSE,Stacy Martinet,0
539782632,539782632,omaregy0220,"Boston,MA","#Muslim #Arab #American #husband #Father #politicaljunkie,#Liberal #Democratic,#LoveHistory #environmentalis #Humanitarian #Businesstilldeath,#Icecream #stopwar",None,3087,4510,35,3/29/2012 5:44,4066,FALSE,7997,en,TRUE,,FALSE,FALSE,Castaway,0
416691300,416691300,lauravitt0,NY,senior watercooler reporter @Mashable,https://t.co/Gtk2SdkKvQ,2964,998,109,11/20/2011 1:06,1438,TRUE,624,en,FALSE,,FALSE,FALSE,Laura Vitto,0
2216213125,2216213125,greatartbot,,"Computer-generated art, updated four times a day. An @_ARP bot.",http://t.co/0OxXHSCzFk,4213,0,224,11/26/2013 19:00,0,FALSE,4483,en,FALSE,,FALSE,FALSE,Great Artist,1
395978320,395978320,typesfast,,"CEO of https://t.co/nMwbrcvMaq and previously co-founder of https://t.co/z3ULIP6alR. Cal, Columbia, Y Combinator alum",None,4418,1431,150,10/22/2011 15:16,30129,FALSE,8873,en,TRUE,,FALSE,FALSE,Ryan Petersen,0
151962231,151962231,daaniilimaa,"Campinas, SP",http://t.co/LPAIAxve,None,106,86,0,6/4/2010 18:08,30,FALSE,6619,es,FALSE,,FALSE,FALSE,Dani Lima,0
47274475,47274475,arnab9211,Hyderabad,,None,185,610,2,6/15/2009 6:13,142,FALSE,565,en,FALSE,,FALSE,TRUE,Arnab Sengupta,0
